,kernel,dimension,n_iters,calibrated,statistic,sample
11733,rbf,100,9,noise,2.4061738304100135,126
11734,rbf,100,9,spectrum,2.405535242884412,126
11735,rbf,100,9,none,-7.224188307767717,127
11736,rbf,100,9,weightedmean,-6.777550770838467,127
11737,rbf,100,9,gpkern,4.381557583307613,127
11738,rbf,100,9,noise,1.9822896265381462,127
11739,rbf,100,9,spectrum,1.981962330354213,127
11740,rbf,100,10,none,-6.784130848911373,128
11741,rbf,100,10,weightedmean,-5.990030583131603,128
11742,rbf,100,11,gpkern,2.9270841304576303,128
11743,rbf,100,11,noise,2.3239158735620222,128
11744,rbf,100,11,spectrum,2.3239138229717846,128
11745,rbf,100,9,none,-6.900802092089206,129
11746,rbf,100,9,weightedmean,-6.44313518597227,129
11747,rbf,100,9,gpkern,4.894767558660593,129
11748,rbf,100,9,noise,2.3091345470755975,129
11749,rbf,100,9,spectrum,2.308633431759018,129
11750,rbf,100,9,none,-6.869348218581843,130
11751,rbf,100,9,weightedmean,-6.472260821683234,130
11752,rbf,100,9,gpkern,5.252780091985992,130
11753,rbf,100,9,noise,2.340844594736839,130
11754,rbf,100,9,spectrum,2.3402765787140334,130
11755,rbf,100,10,none,-7.004370133395398,131
11756,rbf,100,10,weightedmean,-6.276197627132232,131
11757,rbf,100,11,gpkern,4.214944242884497,131
11758,rbf,100,11,noise,2.026046414303394,131
11759,rbf,100,11,spectrum,2.026044452286033,131
11760,rbf,100,10,none,-7.2692739762286385,132
11761,rbf,100,10,weightedmean,-6.525545008709066,132
11762,rbf,100,11,gpkern,1.9772377690915484,132
11763,rbf,100,11,noise,0.8218546198806043,132
11764,rbf,100,11,spectrum,0.8218525782339223,132
11765,rbf,100,10,none,-12.9172034521028,133
11766,rbf,100,10,weightedmean,-12.9172034521028,133
11767,rbf,100,10,gpkern,-12.9172034521028,133
11768,rbf,100,10,noise,-12.9172034521028,133
11769,rbf,100,10,spectrum,-12.9172034521028,133
11770,rbf,100,9,none,-6.781134782371066,134
11771,rbf,100,9,weightedmean,-6.446799853919977,134
11772,rbf,100,9,gpkern,2.672291244888542,134
11773,rbf,100,9,noise,2.4293709524383487,134
11774,rbf,100,9,spectrum,2.4287535654941825,134
11775,rbf,100,10,none,-7.219564040341391,135
11776,rbf,100,10,weightedmean,-5.871261034605199,135
11777,rbf,100,11,gpkern,3.7094501332747467,135
11778,rbf,100,11,noise,2.6824813950205133,135
11779,rbf,100,11,spectrum,2.6824791156764185,135
11780,rbf,100,10,none,-8.283647330431279,136
11781,rbf,100,10,weightedmean,-6.125646215945918,136
11782,rbf,100,10,gpkern,3.393538534024106,136
11783,rbf,100,10,noise,2.7416008669258027,136
11784,rbf,100,10,spectrum,2.7415571683706474,136
11785,rbf,100,10,none,-5.562434074818949,137
11786,rbf,100,11,weightedmean,-10.191102434232448,137
11787,rbf,100,11,gpkern,-10.191102434232448,137
11788,rbf,100,11,noise,-10.191102434232448,137
11789,rbf,100,11,spectrum,-10.191102434232448,137
11790,rbf,100,9,none,-6.879893884518474,138
11791,rbf,100,9,weightedmean,-6.438865798287333,138
11792,rbf,100,9,gpkern,6.2289552144643245,138
11793,rbf,100,9,noise,2.330190807342861,138
11794,rbf,100,9,spectrum,2.3296091172468207,138
11795,rbf,100,11,none,-14.166535286730115,139
11796,rbf,100,11,weightedmean,-6.106820086620461,139
11797,rbf,100,11,gpkern,4.8936898189093965,139
11798,rbf,100,11,noise,2.944870100798237,139
11799,rbf,100,11,spectrum,2.9448677208091505,139
11800,rbf,100,9,none,-6.748432746651291,140
11801,rbf,100,9,weightedmean,-6.419606904448896,140
11802,rbf,100,9,gpkern,3.3183009685060645,140
11803,rbf,100,9,noise,2.526819656977547,140
11804,rbf,100,9,spectrum,2.5262589813662633,140
11805,rbf,100,9,none,-6.795762221735797,141
11806,rbf,100,9,weightedmean,-6.329075118511587,141
11807,rbf,100,9,gpkern,6.620916889672488,141
11808,rbf,100,9,noise,2.4146807328854285,141
11809,rbf,100,9,spectrum,2.414123815213975,141
11810,rbf,100,9,none,-6.859837526628792,142
11811,rbf,100,9,weightedmean,-6.422550740996166,142
11812,rbf,100,9,gpkern,-8.863101434706582,142
11813,rbf,100,9,noise,2.350590442156676,142
11814,rbf,100,9,spectrum,2.3500394055763505,142
11815,rbf,100,9,none,-6.8292926958060995,143
11816,rbf,100,9,weightedmean,-6.40315933742631,143
11817,rbf,100,9,gpkern,1.3947089115041311,143
11818,rbf,100,9,noise,2.3811623837745266,143
11819,rbf,100,9,spectrum,2.3806316319346204,143
11820,rbf,100,9,none,-6.943049998153396,144
11821,rbf,100,9,weightedmean,-6.52634313837508,144
11822,rbf,100,9,gpkern,6.536402825232688,144
11823,rbf,100,9,noise,2.2644056627706926,144
11824,rbf,100,9,spectrum,2.263786648378989,144
11825,rbf,100,11,none,-12.14532001406779,145
11826,rbf,100,11,weightedmean,-12.14532001406779,145
11827,rbf,100,11,gpkern,-12.14532001406779,145
11828,rbf,100,11,noise,-12.14532001406779,145
11829,rbf,100,11,spectrum,-12.14532001406779,145
11830,rbf,100,10,none,-7.248435176025108,146
11831,rbf,100,10,weightedmean,-6.591873675272119,146
11832,rbf,100,11,gpkern,-14.946342696949653,146
11833,rbf,100,11,noise,-14.946342696949653,146
11834,rbf,100,11,spectrum,-14.946342696949653,146
11835,rbf,100,9,none,-6.861591337813703,147
11836,rbf,100,9,weightedmean,-6.444715712017661,147
11837,rbf,100,9,gpkern,3.265636461264681,147
11838,rbf,100,9,noise,2.3522003156844655,147
11839,rbf,100,9,spectrum,2.35172032609029,147
11840,rbf,100,12,none,-8.001218317689927,148
11841,rbf,100,12,weightedmean,-8.001218317689927,148
11842,rbf,100,11,gpkern,-14.496727600373065,148
11843,rbf,100,12,noise,-8.001218317689927,148
11844,rbf,100,12,spectrum,-8.001218317689927,148
11845,rbf,100,10,none,-6.237440797200893,149
11846,rbf,100,11,weightedmean,-5.910030154870762,149
11847,rbf,100,5,gpkern,-14.49222044576365,149
11848,rbf,100,11,noise,-11.337856252225613,149
11849,rbf,100,11,spectrum,-11.337856252225613,149
11850,rbf,100,10,none,-6.398126138163183,150
11851,rbf,100,10,weightedmean,-5.340726963113712,150
11852,rbf,100,10,gpkern,5.632091225127031,150
11853,rbf,100,10,noise,3.21123615420232,150
11854,rbf,100,10,spectrum,3.211198827717758,150
11855,rbf,100,9,none,-6.768386018036307,151
11856,rbf,100,9,weightedmean,-6.402047000031111,151
11857,rbf,100,9,gpkern,4.34837118175952,151
11858,rbf,100,9,noise,2.4419177036281106,151
11859,rbf,100,9,spectrum,2.4413288828340747,151
11860,rbf,100,9,none,-6.82057237807796,152
11861,rbf,100,9,weightedmean,-6.487318551155237,152
11862,rbf,100,9,gpkern,4.839095396523456,152
11863,rbf,100,9,noise,2.39177352740572,152
11864,rbf,100,9,spectrum,2.3911203385552433,152
11865,rbf,100,9,none,-6.973061419500009,153
11866,rbf,100,9,weightedmean,-6.506334485632653,153
11867,rbf,100,9,gpkern,0.6049206971094423,153
11868,rbf,100,9,noise,2.2371306252958587,153
11869,rbf,100,9,spectrum,2.2368662752799544,153
11870,rbf,100,9,none,-6.841477836918902,154
11871,rbf,100,9,weightedmean,-6.412726905999001,154
11872,rbf,100,9,gpkern,4.247549346715772,154
11873,rbf,100,9,noise,2.370085309556714,154
11874,rbf,100,9,spectrum,2.369539676449857,154
11875,rbf,100,9,none,-6.8191462721547245,155
11876,rbf,100,9,weightedmean,-6.410452597895406,155
11877,rbf,100,9,gpkern,5.128307722358734,155
11878,rbf,100,9,noise,2.3907131978514933,155
11879,rbf,100,9,spectrum,2.390040387886498,155
11880,rbf,100,9,none,-7.040295259387101,156
11881,rbf,100,9,weightedmean,-6.498874447075785,156
11882,rbf,100,9,gpkern,7.967619686903049,156
11883,rbf,100,9,noise,2.170469905320638,156
11884,rbf,100,9,spectrum,2.17016172517586,156
11885,rbf,100,10,none,-7.24416477309483,157
11886,rbf,100,11,weightedmean,-14.740660355821968,157
11887,rbf,100,11,gpkern,-14.740660355821968,157
11888,rbf,100,11,noise,-14.740660355821968,157
11889,rbf,100,11,spectrum,-14.740660355821968,157
11890,rbf,100,9,none,-6.852095240939455,158
11891,rbf,100,9,weightedmean,-6.520434401657937,158
11892,rbf,100,9,gpkern,3.0996694256051063,158
11893,rbf,100,9,noise,2.3572946173692118,158
11894,rbf,100,9,spectrum,2.35684254999855,158
11895,rbf,100,9,none,-6.8107426558001345,159
11896,rbf,100,9,weightedmean,-6.4594873496960465,159
11897,rbf,100,9,gpkern,1.171077908447827,159
11898,rbf,100,9,noise,2.3991076412092167,159
11899,rbf,100,9,spectrum,2.398510353055709,159
11900,rbf,100,10,none,-7.278356306805664,160
11901,rbf,100,10,weightedmean,-6.512844393069921,160
11902,rbf,100,10,gpkern,1.6158073631134258,160
11903,rbf,100,10,noise,2.014142347203061,160
11904,rbf,100,10,spectrum,2.01410165816194,160
11905,rbf,100,9,none,-6.80216318727781,161
11906,rbf,100,9,weightedmean,-6.450898866737732,161
11907,rbf,100,9,gpkern,2.61307392801018,161
11908,rbf,100,9,noise,2.4083032919514498,161
11909,rbf,100,9,spectrum,2.4076591379058923,161
11910,rbf,100,10,none,-10.669263191539578,162
11911,rbf,100,10,weightedmean,-10.119463540552166,162
11912,rbf,100,11,gpkern,5.354291819592268,162
11913,rbf,100,11,noise,1.6140460421640497,162
11914,rbf,100,11,spectrum,1.6140435211510171,162
11915,rbf,100,10,none,-7.234509608939036,163
11916,rbf,100,10,weightedmean,-6.55054129372714,163
11917,rbf,100,10,gpkern,4.383152738716668,163
11918,rbf,100,10,noise,1.963381572009737,163
11919,rbf,100,10,spectrum,1.9633453636548062,163
11920,rbf,100,9,none,-6.883819761564552,164
11921,rbf,100,9,weightedmean,-6.464310855817042,164
11922,rbf,100,9,gpkern,2.867959690719572,164
11923,rbf,100,9,noise,2.3269299433584116,164
11924,rbf,100,9,spectrum,2.326348240507041,164
11925,rbf,100,10,none,-10.642157854342535,165
11926,rbf,100,10,weightedmean,-9.333859141250837,165
11927,rbf,100,11,gpkern,6.881537708124766,165
11928,rbf,100,11,noise,2.2438073204953954,165
11929,rbf,100,11,spectrum,2.243804810595131,165
11930,rbf,100,9,none,-6.864495938163909,166
11931,rbf,100,9,weightedmean,-6.548224333649506,166
11932,rbf,100,9,gpkern,0.13535299084551333,166
11933,rbf,100,9,noise,2.3461203285630146,166
11934,rbf,100,9,spectrum,2.3455892125402587,166
11935,rbf,100,9,none,-7.020499984613121,167
11936,rbf,100,9,weightedmean,-6.6618232714466,167
11937,rbf,100,9,gpkern,5.173229944578299,167
11938,rbf,100,9,noise,1.9326334157747747,167
11939,rbf,100,9,spectrum,1.9320759922264088,167
11940,rbf,100,9,none,-6.831841273762381,168
11941,rbf,100,9,weightedmean,-6.413516220739662,168
11942,rbf,100,9,gpkern,3.4974822329563966,168
11943,rbf,100,9,noise,2.3787934364903647,168
11944,rbf,100,9,spectrum,2.3782416000290807,168
11945,rbf,100,10,none,-7.360855803311511,169
11946,rbf,100,10,weightedmean,-6.482415627972639,169
11947,rbf,100,10,gpkern,1.1494332534872718,169
11948,rbf,100,10,noise,2.0922046781819663,169
11949,rbf,100,10,spectrum,2.0921648987046617,169
11950,rbf,100,10,none,-12.568804737211597,170
11951,rbf,100,10,weightedmean,-5.389587842494061,170
11952,rbf,100,10,gpkern,3.9105131743740165,170
11953,rbf,100,10,noise,3.4473151090653835,170
11954,rbf,100,10,spectrum,3.447281766531247,170
11955,rbf,100,9,none,-6.85701627767676,171
11956,rbf,100,9,weightedmean,-6.5244464745545745,171
11957,rbf,100,9,gpkern,6.023185295919878,171
11958,rbf,100,9,noise,2.353247912965645,171
11959,rbf,100,9,spectrum,2.352691682484732,171
11960,rbf,100,9,none,-6.954620984138151,172
11961,rbf,100,9,weightedmean,-6.5232112608370425,172
11962,rbf,100,9,gpkern,3.4446010613787728,172
11963,rbf,100,9,noise,2.2862879924872264,172
11964,rbf,100,9,spectrum,2.28591550261105,172
11965,rbf,100,9,none,-7.113479860976996,173
11966,rbf,100,9,weightedmean,-6.729424443553274,173
11967,rbf,100,9,gpkern,1.4062465897006582,173
11968,rbf,100,9,noise,2.147721763198113,173
11969,rbf,100,9,spectrum,2.147107728264835,173
11970,rbf,100,8,none,-6.214815827832956,174
11971,rbf,100,8,weightedmean,-6.1565480033177575,174
11972,rbf,100,8,gpkern,11.79840090238522,174
11973,rbf,100,8,noise,2.9952147949785943,174
11974,rbf,100,8,spectrum,2.990709992198216,174
11975,rbf,100,10,none,-7.25456480460862,175
11976,rbf,100,10,weightedmean,-6.6239645555595725,175
11977,rbf,100,11,gpkern,-14.325385371126433,175
11978,rbf,100,11,noise,-14.325385371126433,175
11979,rbf,100,11,spectrum,-14.325385371126433,175
11980,rbf,100,10,none,-7.075476583497316,176
11981,rbf,100,10,weightedmean,-6.302546594932219,176
11982,rbf,100,11,gpkern,1.1222230604358043,176
11983,rbf,100,11,noise,2.1429714942859155,176
11984,rbf,100,11,spectrum,2.1429689754491488,176
11985,rbf,100,9,none,-6.808916291382793,177
11986,rbf,100,9,weightedmean,-6.403637756891838,177
11987,rbf,100,9,gpkern,3.4135300515509965,177
11988,rbf,100,9,noise,2.3972337590443122,177
11989,rbf,100,9,spectrum,2.3965645327154204,177
11990,rbf,100,9,none,-6.855330481909645,178
11991,rbf,100,9,weightedmean,-6.562136184703514,178
11992,rbf,100,9,gpkern,-0.24586744078820932,178
11993,rbf,100,9,noise,2.3552541463325736,178
11994,rbf,100,9,spectrum,2.354630814828754,178
11995,rbf,100,10,none,-7.254401889673019,179
11996,rbf,100,12,weightedmean,-6.6472901696305104,179
11997,rbf,100,12,gpkern,-6.6472901696305104,179
11998,rbf,100,12,noise,-6.6472901696305104,179
11999,rbf,100,12,spectrum,-6.6472901696305104,179
12000,rbf,100,10,none,-7.285171339686415,180
12001,rbf,100,10,weightedmean,-6.516144496761767,180
12002,rbf,100,11,gpkern,-13.249178599436332,180
12003,rbf,100,11,noise,-13.249178599436332,180
12004,rbf,100,11,spectrum,-13.249178599436332,180
12005,rbf,100,9,none,-6.824946184728712,181
12006,rbf,100,9,weightedmean,-6.502050370367954,181
12007,rbf,100,9,gpkern,3.9611728575165843,181
12008,rbf,100,9,noise,2.3852215544518787,181
12009,rbf,100,9,spectrum,2.384684797404113,181
12010,rbf,100,10,none,-7.250099792164705,182
12011,rbf,100,11,weightedmean,-9.533213618542948,182
12012,rbf,100,11,gpkern,-14.227722336945142,182
12013,rbf,100,11,noise,-14.227722336945142,182
12014,rbf,100,11,spectrum,-14.227722336945142,182
12015,rbf,100,11,none,-12.051781747357918,183
12016,rbf,100,0,weightedmean,,183
12017,rbf,100,0,gpkern,,183
12018,rbf,100,0,noise,,183
12019,rbf,100,0,spectrum,,183
12020,rbf,100,9,none,-6.835969412127788,184
12021,rbf,100,9,weightedmean,-6.513959599509311,184
12022,rbf,100,9,gpkern,4.859586499655259,184
12023,rbf,100,9,noise,2.3743794142488235,184
12024,rbf,100,9,spectrum,2.373809221151447,184
12025,rbf,100,9,none,-6.899079009114496,185
12026,rbf,100,9,weightedmean,-6.464081531049429,185
12027,rbf,100,9,gpkern,-4.921404024884297,185
12028,rbf,100,9,noise,2.3111311388529616,185
12029,rbf,100,9,spectrum,2.3106414293799156,185
12030,rbf,100,9,none,-6.884859989458129,186
12031,rbf,100,9,weightedmean,-6.429605219748766,186
12032,rbf,100,9,gpkern,-1.3056059140944392,186
12033,rbf,100,9,noise,2.3250645962626133,186
12034,rbf,100,9,spectrum,2.324562908484012,186
12035,rbf,100,9,none,-6.8750827769832705,187
12036,rbf,100,9,weightedmean,-6.4831699108106795,187
12037,rbf,100,9,gpkern,0.7277745008865661,187
12038,rbf,100,9,noise,2.3391078240025163,187
12039,rbf,100,9,spectrum,2.3385225049918725,187
12040,rbf,100,10,none,-7.30020634440062,188
12041,rbf,100,10,weightedmean,-6.65438648128261,188
12042,rbf,100,5,gpkern,-20.712593440771407,188
12043,rbf,100,10,noise,1.802978004719027,188
12044,rbf,100,10,spectrum,1.802942125976358,188
12045,rbf,100,10,none,-7.658733479961184,189
12046,rbf,100,10,weightedmean,-6.832487892734123,189
12047,rbf,100,10,gpkern,2.1358099813226423,189
12048,rbf,100,10,noise,1.8494507753404714,189
12049,rbf,100,10,spectrum,1.8494110111578306,189
12050,rbf,100,9,none,-6.8842838163120845,190
12051,rbf,100,9,weightedmean,-6.507936565225194,190
12052,rbf,100,9,gpkern,7.250944818055181,190
12053,rbf,100,9,noise,2.3262327733242194,190
12054,rbf,100,9,spectrum,2.325707273678765,190
12055,rbf,100,10,none,-6.855424105087442,191
12056,rbf,100,10,weightedmean,-6.474420803192649,191
12057,rbf,100,10,gpkern,-0.9359338386630842,191
12058,rbf,100,10,noise,1.3066467594006004,191
12059,rbf,100,10,spectrum,1.3066116291834078,191
12060,rbf,100,10,none,-10.593711528692937,192
12061,rbf,100,10,weightedmean,-9.925653075344911,192
12062,rbf,100,11,gpkern,11.114807052370413,192
12063,rbf,100,11,noise,4.332761579767154,192
12064,rbf,100,11,spectrum,4.3327603767312235,192
12065,rbf,100,9,none,-6.84632815925497,193
12066,rbf,100,9,weightedmean,-6.428573887766573,193
12067,rbf,100,9,gpkern,3.640209706560973,193
12068,rbf,100,9,noise,2.3647496287410963,193
12069,rbf,100,9,spectrum,2.3642411531825114,193
12070,rbf,100,10,none,-7.745946642330728,194
12071,rbf,100,10,weightedmean,-6.736430033463198,194
12072,rbf,100,10,gpkern,-1.3340419923595936,194
12073,rbf,100,10,noise,1.9000797361679576,194
12074,rbf,100,10,spectrum,1.9000384858765709,194
12075,rbf,100,10,none,-6.341041275984269,195
12076,rbf,100,10,weightedmean,-11.95952121424718,195
12077,rbf,100,10,gpkern,-11.95952121424718,195
12078,rbf,100,10,noise,-11.95952121424718,195
12079,rbf,100,10,spectrum,-11.95952121424718,195
12080,rbf,100,10,none,-7.217318340698249,196
12081,rbf,100,10,weightedmean,-6.587891258299731,196
12082,rbf,100,11,gpkern,-14.645825862576384,196
12083,rbf,100,11,noise,-14.645825862576384,196
12084,rbf,100,11,spectrum,-14.645825862576384,196
12085,rbf,100,10,none,-7.110927460466593,197
12086,rbf,100,10,weightedmean,-6.115738240462248,197
12087,rbf,100,10,gpkern,4.963612063541079,197
12088,rbf,100,10,noise,2.473268962523539,197
12089,rbf,100,10,spectrum,2.473230546289691,197
12090,rbf,100,10,none,-9.833769447192333,198
12091,rbf,100,10,weightedmean,-9.369781318927899,198
12092,rbf,100,11,gpkern,7.8633357165252855,198
12093,rbf,100,11,noise,2.131794600314926,198
12094,rbf,100,11,spectrum,2.1317921077758077,198
12095,rbf,100,11,none,-13.709661760411716,199
12096,rbf,100,11,weightedmean,-13.709661760411716,199
12097,rbf,100,11,gpkern,-0.6718664581910598,199
12098,rbf,100,11,noise,0.7331904270128131,199
12099,rbf,100,11,spectrum,0.733188431806151,199
12100,rbf,100,9,none,-6.831550318201256,200
12101,rbf,100,9,weightedmean,-6.474955726325625,200
12102,rbf,100,9,gpkern,5.27695598260245,200
12103,rbf,100,9,noise,2.377996775029701,200
12104,rbf,100,9,spectrum,2.3774152655200615,200
12105,rbf,100,9,none,-6.7850729779673955,201
12106,rbf,100,9,weightedmean,-6.457705580183616,201
12107,rbf,100,9,gpkern,4.371533777253302,201
12108,rbf,100,9,noise,2.425263273778307,201
12109,rbf,100,9,spectrum,2.4245850883989144,201
12110,rbf,100,10,none,-7.2543221470099875,202
12111,rbf,100,11,weightedmean,-8.724091893157723,202
12112,rbf,100,11,gpkern,0.13552364001823491,202
12113,rbf,100,11,noise,-0.1169540171679051,202
12114,rbf,100,11,spectrum,-0.11695644581996145,202
12115,rbf,100,9,none,-6.870393852127808,203
12116,rbf,100,9,weightedmean,-6.535635455807704,203
12117,rbf,100,9,gpkern,3.414014171372285,203
12118,rbf,100,9,noise,2.34210097499129,203
12119,rbf,100,9,spectrum,2.341521314125705,203
12120,rbf,100,9,none,-6.92451701813032,204
12121,rbf,100,9,weightedmean,-6.499307973566232,204
12122,rbf,100,9,gpkern,3.5569955775734883,204
12123,rbf,100,9,noise,2.286399572578401,204
12124,rbf,100,9,spectrum,2.2859409105172355,204
12125,rbf,100,10,none,-7.378609489402409,205
12126,rbf,100,10,weightedmean,-6.303671921726826,205
12127,rbf,100,10,gpkern,6.776715854339013,205
12128,rbf,100,10,noise,2.092754604987232,205
12129,rbf,100,10,spectrum,2.0927337577100755,205
12130,rbf,100,9,none,-6.951138198586066,206
12131,rbf,100,9,weightedmean,-6.560111016174136,206
12132,rbf,100,9,gpkern,-0.46566123189438224,206
12133,rbf,100,9,noise,2.2580208489072415,206
12134,rbf,100,9,spectrum,2.25756019624463,206
12135,rbf,100,9,none,-6.825665812377042,207
12136,rbf,100,9,weightedmean,-6.447184859327919,207
12137,rbf,100,9,gpkern,0.2513887166626525,207
12138,rbf,100,9,noise,2.384866642200561,207
12139,rbf,100,9,spectrum,2.3843533758800586,207
12140,rbf,100,10,none,-9.719110734104513,208
12141,rbf,100,10,weightedmean,-9.29350304320104,208
12142,rbf,100,11,gpkern,8.154229237205906,208
12143,rbf,100,11,noise,1.7349522234014385,208
12144,rbf,100,11,spectrum,1.7349500076512254,208
12145,rbf,100,10,none,-6.955910533905507,209
12146,rbf,100,10,weightedmean,-6.534268625502707,209
12147,rbf,100,11,gpkern,-13.624888729874169,209
12148,rbf,100,11,noise,-13.624888729874169,209
12149,rbf,100,11,spectrum,-13.624888729874169,209
12150,rbf,100,10,none,-7.340524458418899,210
12151,rbf,100,10,weightedmean,-6.220085637215415,210
12152,rbf,100,10,gpkern,4.765267623767365,210
12153,rbf,100,10,noise,2.459563580836151,210
12154,rbf,100,10,spectrum,2.4595233998612103,210
12155,rbf,100,10,none,-7.182154541460721,211
12156,rbf,100,10,weightedmean,-6.495714329534128,211
12157,rbf,100,11,gpkern,-13.692980672990565,211
12158,rbf,100,11,noise,-13.692980672990565,211
12159,rbf,100,11,spectrum,-13.692980672990565,211
12160,rbf,100,10,none,-7.693154898124563,212
12161,rbf,100,10,weightedmean,-6.988306790520813,212
12162,rbf,100,11,gpkern,3.5720693360230147,212
12163,rbf,100,11,noise,0.9198871402171727,212
12164,rbf,100,11,spectrum,0.9198849070122317,212
12165,rbf,100,9,none,-6.863178757449141,213
12166,rbf,100,9,weightedmean,-6.448276012124406,213
12167,rbf,100,9,gpkern,4.714839874920786,213
12168,rbf,100,9,noise,2.3457400115404172,213
12169,rbf,100,9,spectrum,2.3451509433260114,213
12170,rbf,100,10,none,-7.221400910797315,214
12171,rbf,100,10,weightedmean,-6.606990099984881,214
12172,rbf,100,11,gpkern,-14.198034292399257,214
12173,rbf,100,11,noise,-14.198034292399257,214
12174,rbf,100,11,spectrum,-14.198034292399257,214
12175,rbf,100,11,none,-11.506572829346064,215
12176,rbf,100,11,weightedmean,-11.506572829346064,215
12177,rbf,100,11,gpkern,-11.506572829346064,215
12178,rbf,100,11,noise,-11.506572829346064,215
12179,rbf,100,11,spectrum,-11.506572829346064,215
12180,rbf,100,9,none,-7.092780855081968,216
12181,rbf,100,9,weightedmean,-6.677078081558718,216
12182,rbf,100,9,gpkern,5.588334172876742,216
12183,rbf,100,9,noise,2.120015662680011,216
12184,rbf,100,9,spectrum,2.1194429658725045,216
12185,rbf,100,10,none,-7.119486818239071,217
12186,rbf,100,10,weightedmean,-6.48433527084816,217
12187,rbf,100,10,gpkern,4.875208369649293,217
12188,rbf,100,10,noise,1.9408201914904555,217
12189,rbf,100,10,spectrum,1.940781556717855,217
12190,rbf,100,9,none,-6.829139097345194,218
12191,rbf,100,9,weightedmean,-6.441417257685788,218
12192,rbf,100,9,gpkern,-0.36210191887306964,218
12193,rbf,100,9,noise,2.3922973535894445,218
12194,rbf,100,9,spectrum,2.391725488832018,218
12195,rbf,100,9,none,-6.879427453525643,219
12196,rbf,100,9,weightedmean,-6.484882688411045,219
12197,rbf,100,5,gpkern,-16.73027084051631,219
12198,rbf,100,9,noise,2.330750877592805,219
12199,rbf,100,9,spectrum,2.3302397515079645,219
12200,rbf,100,10,none,-10.319930036965356,220
12201,rbf,100,10,weightedmean,-10.200994573271041,220
12202,rbf,100,11,gpkern,8.098770486630388,220
12203,rbf,100,11,noise,3.2889232694052075,220
12204,rbf,100,11,spectrum,3.2889209535480344,220
12205,rbf,100,10,none,-7.260724572313968,221
12206,rbf,100,10,weightedmean,-6.5075838500228596,221
12207,rbf,100,10,gpkern,3.864374829155666,221
12208,rbf,100,10,noise,1.9886836699817532,221
12209,rbf,100,10,spectrum,1.988648392894131,221
12210,rbf,100,9,none,-6.859358504263458,222
12211,rbf,100,9,weightedmean,-6.484139187792043,222
12212,rbf,100,9,gpkern,3.247450766547571,222
12213,rbf,100,9,noise,2.3508815756267794,222
12214,rbf,100,9,spectrum,2.350337562003153,222
12215,rbf,100,10,none,-7.289121839912827,223
12216,rbf,100,10,weightedmean,-6.570895466735706,223
12217,rbf,100,10,gpkern,6.610420400488927,223
12218,rbf,100,10,noise,1.9273321666614835,223
12219,rbf,100,10,spectrum,1.9272914402095314,223
12220,rbf,100,10,none,-7.534512708931337,224
12221,rbf,100,10,weightedmean,-6.534605138072064,224
12222,rbf,100,11,gpkern,3.496074130900012,224
12223,rbf,100,11,noise,1.8270677091061627,224
12224,rbf,100,11,spectrum,1.8270662031990588,224
12225,rbf,100,9,none,-6.791148865088335,225
12226,rbf,100,9,weightedmean,-6.316808617873519,225
12227,rbf,100,9,gpkern,6.060979708211928,225
12228,rbf,100,9,noise,2.4206647822188114,225
12229,rbf,100,9,spectrum,2.420142603594771,225
12230,rbf,100,10,none,-8.45741745497411,226
12231,rbf,100,10,weightedmean,-7.778921597271035,226
12232,rbf,100,11,gpkern,-14.821366073130255,226
12233,rbf,100,11,noise,-14.821366073130255,226
12234,rbf,100,11,spectrum,-14.821366073130255,226
12235,rbf,100,9,none,-6.821631378691107,227
12236,rbf,100,9,weightedmean,-6.452180156341672,227
12237,rbf,100,9,gpkern,0.9321179603321934,227
12238,rbf,100,9,noise,2.3887931120723613,227
12239,rbf,100,9,spectrum,2.3881901376825714,227
12240,rbf,100,10,none,-7.202913454677427,228
12241,rbf,100,10,weightedmean,-6.474554744913217,228
12242,rbf,100,11,gpkern,0.9250131894771112,228
12243,rbf,100,11,noise,1.6911929837704287,228
12244,rbf,100,11,spectrum,1.6911903494523375,228
12245,rbf,100,9,none,-6.77096728512111,229
12246,rbf,100,9,weightedmean,-6.356882726527839,229
12247,rbf,100,9,gpkern,3.666225513076358,229
12248,rbf,100,9,noise,2.4395861053194716,229
12249,rbf,100,9,spectrum,2.438969199508764,229
12250,rbf,100,10,none,-7.233154851013705,230
12251,rbf,100,10,weightedmean,-6.573094250763351,230
12252,rbf,100,12,gpkern,13.701541292279261,230
12253,rbf,100,12,noise,7.374907434370707,230
12254,rbf,100,12,spectrum,7.374907302441894,230
12255,rbf,100,10,none,-7.223757424778541,231
12256,rbf,100,10,weightedmean,-6.733040184488609,231
12257,rbf,100,10,gpkern,4.047459268658359,231
12258,rbf,100,10,noise,1.5901454669784156,231
12259,rbf,100,10,spectrum,1.5901058461295414,231
12260,rbf,100,9,none,-6.873853396191943,232
12261,rbf,100,9,weightedmean,-6.506932757447363,232
12262,rbf,100,9,gpkern,0.7087372749031098,232
12263,rbf,100,9,noise,2.337081371101016,232
12264,rbf,100,9,spectrum,2.33655560411603,232
12265,rbf,100,10,none,-7.452140992378719,233
12266,rbf,100,10,weightedmean,-6.635478379416257,233
12267,rbf,100,10,gpkern,4.914008771226541,233
12268,rbf,100,10,noise,1.8980967777508404,233
12269,rbf,100,10,spectrum,1.8980600828013943,233
12270,rbf,100,10,none,-7.625839458294192,234
